date,stepCount,stepsDistance,calories,sleepQuality,sleepDuration,inactivityAlertCount,dailyMetMinutes,maximumHeartRate,NO_DATA,SLEEP,SEDENTARY,LIGHT,CONTINUOS_MODERATE,INTERMITTENT_MODERATE,CONTINUOS_VIGOROUS,INTERMITTENT_VIGOROUS,NON_WEAR,sleepDuration_sec
2023-01-25,12090,6440.41552734375,2536,0.813077,10:50:00,0,285.15000000000026,197.0,0,09:06:00,04:50:00,06:40:00,01:40:30,00:00:00,00:20:00,00:00:00,01:23:30,10:50:00
2024-06-17,206,114.56597137451172,1398,0.0,00:00:00,0,0.8000000000000002,197.0,0,02:01:00,00:36:00,00:09:30,00:00:00,00:00:00,00:00:00,00:00:00,21:13:30,00:00:00
2024-07-19,21308,15544.8955078125,3147,0.891608,07:09:00,0,681.7000000000003,197.0,0,08:34:30,06:30:30,06:03:00,01:05:30,00:00:00,01:46:30,00:00:00,00:00:00,07:09:00
2023-06-08,0,0.0,1365,0.0,00:00:00,0,0.15000000000000002,197.0,0,00:07:00,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:52:30,00:00:00
2024-11-27,14273,7061.44677734375,2647,0.852539,08:32:00,0,235.65000000000012,197.0,0,08:58:00,03:37:00,09:49:00,01:36:00,00:00:00,00:00:00,00:00:00,00:00:00,08:32:00
2023-08-19,34512,24537.0546875,4010,0.906298,05:25:30,0,1008.0499999999975,197.0,0,05:54:00,03:10:30,08:38:00,03:14:00,00:00:00,02:54:30,00:00:00,00:09:00,05:25:30
2022-09-23,13406,7175.15966796875,2594,0.845416,07:49:00,0,254.8,197.0,0,08:43:00,05:30:00,07:55:00,01:52:00,00:00:00,00:00:00,00:00:00,00:00:00,07:49:00
2022-10-07,14380,7643.48779296875,2512,0.0,00:00:00,1,249.20000000000007,197.0,0,04:06:00,05:39:30,06:53:30,01:50:30,00:00:00,00:00:00,00:00:00,05:30:30,00:00:00
2024-08-29,19502,13307.6923828125,3215,0.844291,04:49:00,0,647.0999999999996,197.0,0,07:40:00,05:50:00,07:33:30,01:33:00,00:00:00,01:23:30,00:00:00,00:00:00,04:49:00
2023-04-20,21044,14217.5234375,3059,0.818942,08:58:30,0,582.1999999999996,197.0,0,08:29:30,05:27:00,07:32:00,01:30:00,00:00:00,01:01:30,00:00:00,00:00:00,08:58:30
2023-01-12,11441,6803.02783203125,2302,0.821109,09:19:00,0,253.55000000000007,197.0,0,11:38:30,06:45:00,03:44:00,01:36:00,00:00:00,00:16:30,00:00:00,00:00:00,09:19:00
2023-07-25,17769,12801.1875,2716,0.81502,10:32:30,0,425.75000000000006,197.0,0,11:08:30,04:34:30,06:23:30,00:58:00,00:00:00,00:55:30,00:00:00,00:00:00,10:32:30
2023-10-02,8368,4224.48046875,2309,0.847199,04:54:30,0,136.9,197.0,0,08:21:30,08:03:30,06:40:00,00:55:00,00:00:00,00:00:00,00:00:00,00:00:00,04:54:30
2024-11-29,14498,7377.630859375,2537,0.0,00:00:00,0,225.2500000000003,197.0,0,02:29:30,03:17:00,08:37:30,01:34:30,00:00:00,00:00:00,00:00:00,08:01:30,00:00:00
2024-07-10,7330,3896.6640625,2180,0.815642,07:27:30,0,125.34999999999994,197.0,0,10:10:30,07:57:30,04:54:30,00:57:30,00:00:00,00:00:00,00:00:00,00:00:00,07:27:30
2021-12-01,0,0.0,1363,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-05-04,0,0.0,1245,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,01:14:00,00:00:00
2022-06-15,6480,3341.9755859375,2010,0.877243,08:49:30,0,110.19999999999995,197.0,0,06:40:00,04:34:00,04:40:00,00:33:00,00:00:00,00:00:00,00:00:00,07:33:00,08:49:30
2024-06-19,16406,9825.7236328125,2824,0.894898,08:10:00,0,435.15000000000003,197.0,0,08:49:30,05:52:30,07:06:00,01:25:00,00:00:00,00:47:00,00:00:00,00:00:00,08:10:00
2023-12-24,13002,8100.2578125,2348,0.832527,08:36:30,0,344.10000000000053,197.0,0,07:24:30,00:56:00,03:03:00,02:26:30,00:00:00,00:26:00,00:00:00,09:44:00,08:36:30
2025-01-16,8666,4697.548828125,2181,0.855236,08:07:00,1,144.29999999999978,197.0,0,09:41:30,05:48:00,05:06:30,01:08:30,00:00:00,00:00:00,00:00:00,02:15:30,08:07:00
2022-11-18,1082,555.9381713867188,1436,0.833333,08:30:00,0,17.25,197.0,0,22:27:00,00:18:00,00:14:00,00:10:30,00:00:00,00:00:00,00:00:00,00:50:30,08:30:00
2022-03-28,13559,9899.396484375,2552,0.862069,05:48:00,0,420.04999999999984,197.0,0,08:01:30,05:43:00,04:22:30,00:46:00,00:00:00,01:07:00,00:00:00,04:00:00,05:48:00
2019-05-21,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2020-03-20,7939,7238.37109375,1656,0.0,00:00:00,0,338.20000000000056,,0,00:01:30,00:07:30,00:14:30,00:05:00,00:00:30,00:41:00,00:06:30,22:43:30,00:00:00
2024-05-27,39214,24045.97265625,3148,0.862396,07:01:30,0,419.3500000000015,197.0,0,07:58:30,01:52:30,10:26:30,03:24:30,00:00:00,00:18:00,00:00:00,00:00:00,07:01:30
2020-01-23,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-09-19,2228,1080.935302734375,1804,0.0,00:00:00,0,70.25000000000003,,0,01:10:00,00:59:30,03:42:00,00:24:30,00:00:00,00:02:00,00:00:00,17:42:00,00:00:00
2024-03-20,0,0.0,1381,0.0,00:00:00,0,2.4000000000000012,197.0,0,00:12:00,00:00:00,00:08:00,00:00:00,00:00:00,00:00:00,00:00:00,23:40:00,00:00:00
2019-04-13,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-03-17,10435,5619.6884765625,2216,0.876494,08:22:00,1,148.59999999999994,197.0,0,10:34:00,07:17:00,05:18:30,00:50:30,00:00:00,00:00:00,00:00:00,00:00:00,08:22:00
2024-08-22,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,17:07:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,06:53:00,00:00:00
2025-04-19,37087,29117.65234375,3883,0.0,00:00:00,0,1141.049999999998,197.0,0,00:41:30,02:42:30,05:26:00,01:33:30,00:00:00,03:54:30,00:00:00,09:42:00,00:00:00
2024-01-01,28559,18687.4765625,3381,0.888291,06:11:30,0,717.3499999999998,197.0,0,09:01:30,02:31:30,06:02:00,04:42:00,00:00:00,01:10:00,00:00:00,00:33:00,06:11:30
2022-04-25,11178,9667.7900390625,2083,0.0,00:00:00,0,409.2500000000001,197.0,0,20:31:30,00:36:00,00:15:30,00:16:30,00:00:00,01:11:00,00:00:00,01:09:30,00:00:00
2019-08-31,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-03-01,20283,14698.390625,3174,0.863139,09:08:00,0,653.95,197.0,0,07:59:00,06:19:30,06:41:30,01:50:30,00:00:00,01:09:30,00:00:00,00:00:00,09:08:00
2023-02-20,23646,15759.380859375,3063,0.80077,08:39:30,0,577.55,197.0,0,08:16:30,05:59:00,07:03:00,01:38:30,00:00:00,01:03:00,00:00:00,00:00:00,08:39:30
2021-03-23,20426,14792.11328125,2794,0.913098,06:37:00,1,509.1500000000004,,0,07:15:30,09:35:30,04:08:30,01:52:00,00:00:00,01:08:30,00:00:00,00:00:00,06:37:00
2025-04-08,13427,7277.31005859375,2496,0.868764,07:41:00,0,212.1,197.0,0,08:41:00,06:15:00,07:20:00,01:44:00,00:00:00,00:00:00,00:00:00,00:00:00,07:41:00
2022-10-13,13398,8322.0947265625,2233,0.813287,07:16:30,0,295.3999999999998,197.0,0,08:43:00,05:00:00,01:41:00,02:27:30,00:00:00,00:10:30,00:00:00,05:58:00,07:16:30
2023-09-03,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-12-30,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-03-11,5882,3020.20068359375,1968,0.845465,07:26:30,0,84.69999999999996,197.0,0,11:43:00,05:19:30,04:29:00,00:19:30,00:00:00,00:00:00,00:00:00,02:09:00,07:26:30
2021-03-18,23276,14474.6298828125,2933,0.89905,07:01:00,0,469.3500000000002,,0,08:04:30,05:45:30,07:16:00,02:15:30,00:00:00,00:38:30,00:00:00,00:00:00,07:01:00
2025-05-28,16327,8251.1474609375,3096,0.857974,07:09:30,0,509.90000000000015,197.0,0,07:06:00,03:15:00,10:45:30,01:54:30,00:00:00,00:59:00,00:00:00,00:00:00,07:09:30
2022-12-05,0,0.0,1366,0.0,00:00:00,0,0.3500000000000001,197.0,0,00:04:00,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:55:00,00:00:00
2022-02-08,9888,5732.06640625,2557,0.866973,07:16:00,0,310.2999999999997,,0,07:45:00,08:44:00,05:18:30,01:52:30,00:00:00,00:20:00,00:00:00,00:00:00,07:16:00
2024-05-17,11714,5994.6640625,2676,0.850613,07:28:30,0,179.84999999999977,197.0,0,05:57:00,06:20:30,10:29:30,01:13:00,00:00:00,00:00:00,00:00:00,00:00:00,07:28:30
2023-05-22,21896,15399.826171875,3089,0.847701,05:48:00,1,689.5999999999998,197.0,0,09:27:00,06:32:00,04:23:30,01:53:30,00:00:00,01:44:00,00:00:00,00:00:00,05:48:00
2022-08-26,13843,7729.82373046875,2506,0.827416,08:27:00,0,220.20000000000024,197.0,0,08:21:00,06:44:00,07:35:00,01:20:00,00:00:00,00:00:00,00:00:00,00:00:00,08:27:00
2024-06-22,0,0.0,1365,0.0,00:00:00,0,0.35,197.0,0,00:01:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:58:00,00:00:00
2021-05-14,45537,33974.2265625,4299,0.884009,07:24:00,0,1357.9999999999955,,0,08:10:30,04:13:30,04:37:30,02:28:00,00:00:00,04:30:30,00:00:00,00:00:00,07:24:00
2025-02-01,17794,10086.970703125,2739,0.828818,06:46:00,0,327.1500000000005,197.0,0,09:21:00,04:11:00,07:35:00,02:42:30,00:00:00,00:10:30,00:00:00,00:00:00,06:46:00
2022-08-09,16452,11476.7568359375,2719,0.882614,07:31:30,0,396.15000000000015,197.0,0,08:13:30,06:41:30,06:28:30,01:15:30,00:00:00,00:42:30,00:00:00,00:38:30,07:31:30
2022-09-13,26020,17388.650390625,3102,0.822668,10:48:30,0,625.3,197.0,0,11:08:00,02:58:00,04:49:00,04:30:00,00:00:00,00:35:00,00:00:00,00:00:00,10:48:30
2023-12-16,836,668.923095703125,1412,0.0,00:00:00,0,24.800000000000004,197.0,0,14:56:00,00:01:00,00:03:00,00:02:30,00:00:00,00:04:00,00:00:00,08:53:00,00:00:00
2023-09-11,12844,7966.90625,2300,0.832041,09:40:30,0,237.15000000000003,197.0,0,11:37:30,02:35:30,04:35:30,02:12:30,00:00:00,00:00:00,00:00:00,02:59:00,09:40:30
2023-08-01,116,52.586307525634766,1411,0.0,00:00:00,0,2.850000000000001,197.0,0,14:46:30,00:53:00,00:20:30,00:00:00,00:00:00,00:00:00,00:00:00,08:00:00,00:00:00
2022-06-08,13246,7207.57861328125,2663,0.885653,07:43:30,0,339.5000000000002,197.0,0,09:16:30,05:40:30,06:58:30,01:32:30,00:00:00,00:32:00,00:00:00,00:00:00,07:43:30
2023-01-26,21148,14259.4033203125,3033,0.877551,08:10:00,0,592.8999999999996,197.0,0,09:11:30,05:21:30,06:28:00,01:56:30,00:00:00,01:02:30,00:00:00,00:00:00,08:10:00
2025-01-08,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-08-08,6220,3022.446044921875,2129,0.838275,09:16:30,0,91.79999999999991,197.0,0,11:09:30,05:38:00,06:10:00,00:24:30,00:00:00,00:00:00,00:00:00,00:38:00,09:16:30
2023-04-08,0,0.0,1365,0.0,00:00:00,0,0.050000000000000044,197.0,0,00:08:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:52:00,00:00:00
2023-04-05,0,0.0,1375,0.0,00:00:00,0,1.2000000000000002,197.0,0,02:37:00,00:00:00,00:05:00,00:00:00,00:00:00,00:00:00,00:00:00,21:18:00,00:00:00
2021-04-19,16179,10367.4052734375,2557,0.910814,07:28:30,0,327.00000000000006,,0,08:57:30,07:29:00,05:26:30,01:45:00,00:00:00,00:22:00,00:00:00,00:00:00,07:28:30
2019-06-11,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-02-11,432,287.8933410644531,1407,0.0,00:00:00,0,1.85,197.0,0,06:23:30,00:56:30,00:11:30,00:00:00,00:00:00,00:00:00,00:00:00,16:28:30,00:00:00
2020-04-16,6523,5879.74365234375,1621,0.0,00:00:00,0,320.00000000000017,,0,00:01:00,00:04:00,00:08:00,00:00:00,00:00:30,00:40:00,00:00:30,23:06:00,00:00:00
2025-07-23,21650,16862.267578125,2545,0.0,00:00:00,0,564.1499999999994,197.0,0,16:15:30,01:40:30,03:02:00,01:54:30,00:00:00,01:07:30,00:00:00,00:00:00,00:00:00
2024-11-30,11792,7226.77490234375,2115,0.837814,09:36:30,0,252.84999999999982,197.0,0,09:43:00,01:29:30,02:26:00,01:41:30,00:00:00,00:19:30,00:00:00,08:20:30,09:36:30
2024-04-12,0,0.0,1366,0.0,00:00:00,0,0.09999999999999998,197.0,0,00:08:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:52:00,00:00:00
2019-08-23,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-11-12,0,0.0,1365,0.0,00:00:00,0,0.0,197.0,0,15:57:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,08:03:00,00:00:00
2022-10-24,16315,9040.29296875,2589,0.829615,08:13:00,0,293.45000000000016,197.0,0,09:39:00,05:32:00,06:51:00,01:51:00,00:00:00,00:07:00,00:00:00,00:00:00,08:13:00
2021-08-29,12196,9563.4072265625,2530,0.858961,07:51:30,0,498.15000000000026,,0,13:02:00,04:09:00,02:47:30,01:05:00,00:00:00,00:59:30,00:00:00,01:57:30,07:51:30
2023-01-28,25742,17828.630859375,3263,0.83316,07:59:30,0,730.7499999999995,197.0,0,10:02:30,03:26:30,06:40:30,02:12:30,00:00:00,01:24:00,00:00:00,00:14:00,07:59:30
2023-10-13,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-06-22,6146,3127.02392578125,2116,0.884481,07:08:30,0,142.25,,0,12:53:00,05:36:00,04:42:30,00:48:30,00:00:00,00:00:00,00:00:00,00:00:00,07:08:30
2024-10-07,10963,5919.744140625,2295,0.850251,08:17:30,0,147.44999999999993,197.0,0,08:53:00,05:32:30,07:10:00,00:40:00,00:00:00,00:00:00,00:00:00,01:44:30,08:17:30
2022-10-25,23061,15870.984375,3166,0.854054,07:42:30,0,621.9999999999998,197.0,0,08:19:00,04:55:30,08:04:00,01:37:00,00:00:00,01:04:30,00:00:00,00:00:00,07:42:30
2024-05-07,7465,3939.897216796875,2201,0.857582,08:08:00,0,122.15000000000002,197.0,0,09:22:30,08:02:30,05:42:00,00:53:00,00:00:00,00:00:00,00:00:00,00:00:00,08:08:00
2023-10-10,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-06-09,21175,13110.6748046875,2974,0.798228,08:28:00,0,512.4500000000003,197.0,0,08:07:00,05:54:00,06:29:00,02:47:30,00:00:00,00:42:30,00:00:00,00:00:00,08:28:00
2019-08-09,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-01-30,7024,3832.527587890625,2060,0.891952,07:33:30,0,109.89999999999995,197.0,0,08:29:00,06:38:30,04:15:30,00:50:30,00:00:00,00:00:00,00:00:00,03:46:30,07:33:30
2024-08-12,15544,10177.4443359375,2638,0.81587,08:11:30,0,360.8500000000003,197.0,0,08:24:30,06:07:30,06:32:30,01:02:00,00:00:00,00:39:00,00:00:00,01:14:30,08:11:30
2025-03-05,11011,5756.48388671875,2481,0.836108,06:30:30,0,242.14999999999998,197.0,0,10:23:00,04:59:00,06:48:30,01:40:30,00:00:00,00:09:00,00:00:00,00:00:00,06:30:30
2021-08-21,3555,2248.236572265625,1848,0.0,00:00:00,0,194.30000000000015,,0,04:29:00,01:27:30,00:56:30,00:57:30,00:00:00,00:27:00,00:00:00,15:42:30,00:00:00
2024-11-10,26896,16768.421875,2812,0.849126,09:03:30,0,502.0000000000005,197.0,0,12:26:30,03:19:00,04:47:00,03:19:00,00:00:00,00:08:30,00:00:00,00:00:00,09:03:30
2023-06-18,0,0.0,1364,0.0,00:00:00,0,0.15000000000000002,197.0,0,00:00:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2020-06-26,0,0.0,1252,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-07-09,12586,8662.5361328125,2365,0.887273,06:52:30,0,265.9500000000001,,0,10:54:00,06:41:00,04:17:30,02:07:30,00:00:00,00:00:00,00:00:00,00:00:00,06:52:30
2025-06-28,22962,15821.318359375,2903,0.975694,02:24:00,0,611.0499999999997,197.0,0,03:33:00,01:52:30,05:59:30,03:06:30,00:00:00,00:59:00,00:00:00,08:29:30,02:24:00
2020-05-09,13242,11580.046875,1915,0.0,00:00:00,0,540.2125000000028,,0,00:00:00,00:23:30,00:46:30,00:00:30,00:04:00,01:12:30,00:01:30,21:31:30,00:00:00
2024-09-17,6093,3294.853515625,2028,0.839422,09:48:30,0,106.09999999999987,197.0,0,08:48:00,05:17:30,04:29:00,00:44:30,00:00:00,00:02:00,00:00:00,04:39:00,09:48:30
2022-03-19,17339,10854.2197265625,3685,0.843786,07:18:30,0,841.9499999999979,197.0,0,07:14:30,02:00:00,07:51:30,03:51:30,00:00:00,02:07:00,00:00:00,00:55:30,07:18:30
2023-10-11,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-08-16,0,0.0,1307,0.0,00:00:00,0,0.40000000000000013,197.0,0,00:03:00,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,23:55:30,00:00:00
2025-02-16,0,0.0,1374,0.0,00:00:00,0,1.4500000000000002,197.0,0,00:09:30,00:00:00,00:03:30,00:00:00,00:00:00,00:00:00,00:00:00,23:47:00,00:00:00
2021-03-06,33114,19833.13671875,4224,0.892269,06:34:30,0,1207.6499999999962,,0,07:02:30,03:27:00,05:26:30,06:14:30,00:00:00,01:49:30,00:00:00,00:00:00,06:34:30
2023-08-23,12237,6209.21435546875,2546,0.785321,09:05:00,0,206.49999999999986,197.0,0,07:30:00,06:51:00,08:14:00,01:25:00,00:00:00,00:00:00,00:00:00,00:00:00,09:05:00
2024-09-18,6642,5186.4384765625,1893,0.0,00:00:00,0,232.25,197.0,0,12:59:00,01:21:30,01:18:00,00:13:00,00:00:00,00:43:00,00:00:00,07:25:30,00:00:00
2025-05-22,12574,6119.408203125,2660,0.869841,07:52:30,0,245.55000000000067,197.0,0,06:14:00,05:32:30,10:45:30,01:28:00,00:00:00,00:00:00,00:00:00,00:00:00,07:52:30
2024-07-26,10299,5024.9921875,2410,0.830671,07:49:30,0,160.35000000000005,197.0,0,08:13:30,07:38:30,07:12:00,00:56:00,00:00:00,00:00:00,00:00:00,00:00:00,07:49:30
2025-04-28,17333,9815.607421875,2603,0.793814,08:05:00,0,395.7999999999996,197.0,0,08:22:30,02:48:30,05:48:00,03:00:30,00:00:00,00:12:30,00:00:00,03:48:00,08:05:00
2021-05-19,14753,9476.86328125,2448,0.913661,07:37:30,0,293.5500000000002,,0,08:40:00,08:57:30,04:29:00,01:29:30,00:00:00,00:24:00,00:00:00,00:00:00,07:37:30
2025-02-20,0,0.0,1379,0.0,00:00:00,0,2.0000000000000004,197.0,0,00:23:00,00:00:00,00:05:30,00:00:00,00:00:00,00:00:00,00:00:00,23:31:30,00:00:00
2022-01-29,0,0.0,1365,0.0,00:00:00,0,0.0,,0,00:01:00,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:58:00,00:00:00
2024-07-24,24074,17487.044921875,3077,0.855011,07:49:00,0,644.8500000000009,197.0,0,09:50:30,04:59:30,06:09:00,01:21:00,00:00:00,01:40:00,00:00:00,00:00:00,07:49:00
2020-01-21,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2020-06-17,0,0.0,1252,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-04-21,10054,5468.60791015625,2415,0.895332,05:53:30,1,184.64999999999995,197.0,0,07:24:30,08:42:00,06:27:00,01:26:30,00:00:00,00:00:00,00:00:00,00:00:00,05:53:30
2023-06-10,0,0.0,1371,0.0,00:00:00,0,0.9500000000000003,197.0,0,00:23:30,00:00:00,00:04:00,00:00:00,00:00:00,00:00:00,00:00:00,23:32:30,00:00:00
2025-05-10,30066,22393.6875,3384,0.829175,08:41:00,0,942.999999999999,197.0,0,10:21:00,02:35:30,05:17:00,02:53:30,00:00:00,01:46:00,00:00:00,01:07:00,08:41:00
2023-12-22,14893,9607.650390625,2766,0.865222,08:50:30,0,422.15000000000055,197.0,0,09:57:00,05:11:30,06:15:30,01:39:00,00:00:00,00:44:30,00:00:00,00:12:30,08:50:30
2022-04-26,13288,7628.7919921875,2509,0.889216,08:30:00,0,241.79999999999978,197.0,0,08:58:30,06:23:30,06:51:30,01:46:30,00:00:00,00:00:00,00:00:00,00:00:00,08:30:00
2023-02-23,14388,7405.06787109375,2507,0.87631,07:57:00,0,236.00000000000003,197.0,0,09:03:30,04:59:30,07:27:30,01:39:00,00:00:00,00:00:00,00:00:00,00:50:30,07:57:00
2024-06-30,16398,10675.8232421875,2847,0.83223,07:33:00,0,404.4000000000007,197.0,0,08:32:00,04:58:30,08:05:30,01:41:30,00:00:00,00:42:30,00:00:00,00:00:00,07:33:00
2023-04-07,13642,12033.611328125,2287,0.0,00:00:00,0,540.6499999999997,197.0,0,19:05:30,00:12:00,00:27:30,00:07:00,00:00:00,01:36:00,00:00:00,02:32:00,00:00:00
2024-10-29,7284,3564.62255859375,2285,0.832317,08:12:00,1,123.59999999999992,197.0,0,08:59:30,07:11:00,07:05:30,00:44:00,00:00:00,00:00:00,00:00:00,00:00:00,08:12:00
2022-07-04,52,23.573169708251953,1390,0.0,00:00:00,0,2.2000000000000006,197.0,0,01:42:30,00:26:00,00:08:30,00:00:00,00:00:00,00:00:00,00:00:00,21:43:00,00:00:00
2025-02-02,24774,14089.19140625,3924,0.830119,09:04:30,0,1111.8499999999988,197.0,0,09:49:30,02:14:30,05:22:30,03:12:00,00:00:00,03:21:30,00:00:00,00:00:00,09:04:30
2023-04-04,8,3.6266417503356934,1383,0.0,00:00:00,0,2.5000000000000004,197.0,0,00:38:30,00:00:00,00:07:30,00:00:00,00:00:00,00:00:00,00:00:00,23:14:00,00:00:00
2021-08-24,14971,9518.615234375,2706,0.911021,08:14:30,0,370.15,,0,07:54:30,06:04:30,06:39:00,01:53:00,00:00:00,00:30:00,00:00:00,00:59:00,08:14:30
2023-03-22,29731,21915.890625,3562,0.885535,06:37:30,0,807.549999999999,197.0,0,05:16:00,06:46:00,08:10:00,02:02:30,00:00:00,01:45:30,00:00:00,00:00:00,06:37:30
2021-04-08,8976,4993.7587890625,2115,0.791014,07:58:30,0,194.49999999999991,,0,12:54:30,04:43:30,03:10:30,01:29:30,00:00:00,00:00:00,00:00:00,01:42:00,07:58:30
2025-07-24,21837,12993.5361328125,2596,0.80898,10:12:30,0,409.65000000000043,197.0,0,12:46:30,02:13:00,05:20:30,03:19:00,00:00:00,00:03:30,00:00:00,00:17:30,10:12:30
2022-08-12,21079,12096.638671875,3098,0.86103,08:34:30,0,526.3,197.0,0,06:11:30,06:47:30,07:45:30,02:18:30,00:00:00,00:57:00,00:00:00,00:00:00,08:34:30
2019-09-07,6281,6049.43603515625,1543,0.0,00:00:00,0,242.21249999999966,,0,00:00:30,00:00:00,00:04:00,00:05:00,00:00:00,00:40:30,00:01:00,23:09:00,00:00:00
2025-06-12,17376,11200.029296875,3119,0.840047,07:02:00,0,636.2999999999994,197.0,0,07:16:30,05:06:00,08:58:30,01:01:30,00:00:00,01:37:30,00:00:00,00:00:00,07:02:00
2025-07-21,590,291.40557861328125,1418,0.795708,09:42:30,0,12.600000000000003,197.0,0,14:37:00,01:16:30,00:39:00,00:05:00,00:00:00,00:00:00,00:00:00,07:22:30,09:42:30
2022-11-19,9360,8611.0859375,1959,0.0,00:00:00,0,353.7000000000001,197.0,0,01:09:30,00:14:00,00:12:00,00:02:00,00:00:00,01:01:30,00:00:00,21:21:00,00:00:00
2022-12-30,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-10-14,7026,3570.20947265625,2203,0.882946,08:15:30,0,193.05000000000004,,0,08:33:30,06:07:00,03:59:00,01:39:30,00:00:00,00:00:00,00:00:00,03:41:00,08:15:30
2022-12-31,10965,9330.61328125,2099,0.0,00:00:00,0,438.9,197.0,0,09:33:30,00:01:00,00:03:30,00:21:30,00:00:00,01:10:30,00:00:00,12:50:00,00:00:00
2024-01-22,11785,7273.58447265625,2440,0.895196,07:38:00,0,391.5999999999995,197.0,0,11:24:00,04:24:30,03:50:00,00:39:00,00:00:00,01:10:00,00:00:00,02:32:30,07:38:00
2021-04-05,24073,17280.13671875,2764,0.762854,07:56:30,0,451.04999999999995,,0,10:58:30,04:42:00,05:16:30,02:30:00,00:00:00,00:33:00,00:00:00,00:00:00,07:56:30
2019-08-10,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-05-26,10782,10053.791015625,2055,0.0,00:00:00,0,399.3000000000002,197.0,0,01:06:30,00:22:00,00:22:30,00:10:30,00:00:00,01:05:30,00:00:00,20:53:00,00:00:00
